Rooms,Type,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,Regionname,Propertycount,Price
3.0,0,1,11.2,3073,3.0,2.0,1.0,597.0,2,21650.0,703000.0
2.0,0,4,7.5,3040,2.0,1.0,2.0,291.0,6,9264.0,950000.0
4.0,0,1,11.2,3073,4.0,2.0,4.0,864.0,2,21650.0,895500.0
4.0,0,1,20.6,3064,4.0,1.0,2.0,666.0,2,15510.0,511500.0
4.0,0,1,6.3,3143,4.0,3.0,2.0,421.0,5,4836.0,3660000.0
3.0,0,1,13.5,3020,3.0,1.0,1.0,623.0,6,6763.0,530000.0
3.0,0,4,5.3,3070,3.0,1.0,2.0,771.0,2,11364.0,1800000.0
2.0,0,1,9.7,3041,3.0,1.0,2.0,512.0,6,3284.0,1100000.0
2.0,0,3,6.3,3013,2.0,1.0,0.0,197.0,6,6543.0,1044000.0
3.0,0,3,9.4,3025,3.0,1.0,2.0,583.0,6,5132.0,950000.0
4.0,0,3,6.7,3058,4.0,2.0,2.0,463.0,2,11204.0,922000.0
2.0,0,1,5.9,3055,3.0,1.0,1.0,206.0,2,7082.0,820000.0
3.0,2,1,27,3196,3.0,1.0,2.0,512.0,4,2546.0,647500.0
3.0,1,1,11.8,3127,3.0,2.0,2.0,255.0,0,2079.0,1200000.0
3.0,0,4,7.2,3185,3.0,2.0,2.0,630.0,5,4898.0,1900000.0
4.0,1,3,9.9,3044,3.0,1.0,2.0,512.0,2,7485.0,800000.0
3.0,0,3,16.1,3088,3.0,1.0,1.0,298.0,2,8524.0,727000.0
3.0,0,3,5.4,3101,3.0,1.0,2.0,257.0,5,10331.0,1300000.0
2.0,0,1,12.6,3020,2.0,1.0,0.0,457.0,6,3755.0,710000.0
4.0,1,4,14.2,3149,3.0,1.0,2.0,512.0,0,13366.0,1300000.0
3.0,0,1,5.2,3056,2.0,1.0,1.0,215.0,2,11918.0,910000.0
2.0,0,1,11.2,3073,3.0,1.0,2.0,512.0,2,21650.0,401000.0
3.0,0,1,18.8,3170,3.0,1.0,2.0,727.0,4,7113.0,1001000.0
2.0,0,1,7.9,3079,2.0,1.0,1.0,221.0,0,5549.0,790000.0
2.0,0,1,5.6,3101,2.0,1.0,2.0,667.0,5,10331.0,1507000.0
3.0,0,1,10.4,3125,3.0,1.0,3.0,831.0,5,5678.0,1500000.0
3.0,0,1,5.3,3070,3.0,1.0,1.0,452.0,2,11364.0,1085000.0
1.0,2,1,3.3,3141,3.0,1.0,2.0,512.0,5,14887.0,420000.0
3.0,0,1,6.8,3016,3.0,1.0,0.0,169.0,6,6380.0,950000.0
3.0,0,1,2.7,3141,3.0,2.0,2.0,512.0,5,14887.0,2261000.0
2.0,0,1,6.2,3123,3.0,1.0,2.0,512.0,5,6482.0,575000.0
4.0,0,1,7.4,3144,4.0,3.0,2.0,587.0,5,4675.0,3800000.0
3.0,0,1,23.8,3335,3.0,1.0,2.0,512.0,6,1490.0,521000.0
3.0,0,1,10.4,3042,3.0,2.0,1.0,314.0,6,3464.0,886000.0
3.0,0,1,5.9,3032,3.0,2.0,1.0,272.0,6,6567.0,1130000.0
3.0,0,3,7.8,3012,3.0,1.0,3.0,555.0,6,1808.0,860000.0
4.0,0,3,28.5,3802,4.0,3.0,2.0,581.0,4,8443.0,1090000.0
4.0,0,4,11.4,3084,3.0,1.0,2.0,512.0,0,3540.0,960000.0
2.0,2,0,6.4,3078,3.0,1.0,2.0,512.0,2,2211.0,480000.0
4.0,0,1,11.2,3073,3.0,1.0,2.0,512.0,2,21650.0,845000.0
3.0,0,1,6.4,3078,3.0,1.0,2.0,512.0,2,2211.0,1361000.0
2.0,2,1,5.2,3055,3.0,1.0,2.0,512.0,2,7082.0,560000.0
3.0,0,1,12,3073,3.0,1.0,1.0,598.0,2,21650.0,877500.0
3.0,0,4,10.1,3163,3.0,2.0,2.0,487.0,5,4442.0,1450000.0
2.0,2,3,9.4,3041,2.0,1.0,1.0,88.0,6,1308.0,450000.0
3.0,0,0,4.1,3142,3.0,2.0,1.0,230.0,5,7217.0,2300000.0
4.0,0,3,8,3016,4.0,3.0,0.0,338.0,6,6380.0,2910000.0
3.0,2,1,8.5,3044,3.0,1.0,2.0,512.0,2,7485.0,740000.0
3.0,1,1,20.6,3064,3.0,2.0,1.0,179.0,2,15510.0,470000.0
4.0,0,3,13,3046,4.0,1.0,2.0,695.0,2,8870.0,655000.0
3.0,0,1,8.8,3072,3.0,2.0,1.0,453.0,2,14577.0,1050000.0
2.0,0,1,10.1,3163,2.0,1.0,1.0,618.0,5,7822.0,1630000.0
5.0,0,1,11.2,3127,3.0,2.0,2.0,677.0,5,5457.0,1350000.0
3.0,0,3,9.2,3012,3.0,2.0,2.0,214.0,6,3873.0,725500.0
3.0,0,4,2.1,3205,3.0,2.0,0.0,113.0,5,5943.0,1200000.0
4.0,0,4,8,3040,4.0,2.0,1.0,267.0,6,9264.0,1400000.0
3.0,0,1,11.1,3025,3.0,1.0,1.0,328.0,6,5132.0,588000.0
3.0,0,3,9.5,3034,3.0,1.0,2.0,512.0,6,4502.0,1061000.0
3.0,0,1,10.2,3127,3.0,2.0,2.0,736.0,5,5457.0,1285000.0
3.0,0,0,4.2,3031,3.0,1.0,0.0,234.0,2,5263.0,1010000.0
2.0,0,1,20.5,3752,2.0,1.0,2.0,512.0,2,7969.0,550000.0
3.0,1,1,21.5,3195,3.0,1.0,0.0,512.0,4,3650.0,792000.0
4.0,0,0,12.4,3108,3.0,1.0,2.0,512.0,0,9028.0,1575000.0
5.0,0,0,10.5,3020,5.0,3.0,3.0,561.0,6,4217.0,750000.0
3.0,0,1,12.4,3060,3.0,2.0,4.0,587.0,2,5070.0,681000.0
2.0,0,1,13,3204,2.0,1.0,4.0,730.0,5,6795.0,1550000.0
3.0,2,3,11,3018,3.0,1.0,2.0,512.0,6,5301.0,740000.0
3.0,2,0,16.7,3150,3.0,1.0,2.0,512.0,0,15321.0,1250000.0
4.0,0,0,7.5,3040,4.0,1.0,1.0,512.0,6,1543.0,1630000.0
2.0,0,0,15.4,3131,2.0,1.0,1.0,247.0,0,4385.0,705000.0
2.0,2,1,7.2,3185,3.0,1.0,2.0,512.0,5,4898.0,611500.0
3.0,0,1,5.1,3011,3.0,2.0,0.0,495.0,6,7570.0,1320000.0
3.0,1,1,5.6,3101,3.0,2.0,2.0,247.0,5,10331.0,835000.0
3.0,0,1,15.5,3028,3.0,1.0,2.0,650.0,6,2004.0,557500.0
3.0,0,1,16.3,3075,3.0,1.0,1.0,666.0,2,8279.0,700000.0
3.0,1,1,5.5,3070,3.0,3.0,1.0,55.0,2,11364.0,830000.0
4.0,0,4,7.8,3079,4.0,2.0,2.0,585.0,0,1554.0,2040000.0
5.0,0,0,12.4,3108,5.0,2.0,2.0,757.0,0,9028.0,1600000.0
3.0,1,1,1.9,3003,3.0,3.0,2.0,0.0,2,2230.0,1010000.0
4.0,1,1,13,3204,3.0,1.0,2.0,512.0,5,6795.0,1500000.0
3.0,1,1,10.2,3127,3.0,1.0,2.0,512.0,5,5457.0,1680000.0
5.0,0,1,7.4,3144,5.0,3.0,2.0,501.0,5,4675.0,2325000.0
2.0,2,4,9.9,3044,2.0,1.0,1.0,119.0,2,7485.0,360000.0
3.0,0,4,5.7,3078,3.0,2.0,1.0,300.0,2,2211.0,1625000.0
3.0,0,1,4.4,3031,3.0,1.0,2.0,512.0,2,3593.0,815000.0
5.0,0,3,12.8,3033,3.0,1.0,2.0,512.0,6,5629.0,762000.0
3.0,0,1,17.9,3192,3.0,1.0,2.0,566.0,5,9758.0,1015000.0
3.0,0,1,9.4,3041,3.0,2.0,2.0,758.0,6,1308.0,1580000.0
2.0,2,4,11.4,3204,2.0,1.0,1.0,1100.0,5,3578.0,440000.0
5.0,1,4,13,3204,3.0,1.0,2.0,512.0,5,6795.0,1375000.0
2.0,0,1,13.4,3130,2.0,1.0,1.0,604.0,0,5713.0,1255000.0
2.0,0,1,4.4,3031,2.0,1.0,0.0,202.0,2,3593.0,860000.0
4.0,0,4,13.8,3107,3.0,1.0,2.0,512.0,0,5420.0,1000000.0
5.0,0,4,8.7,3032,5.0,2.0,2.0,330.0,6,4918.0,930000.0
2.0,0,1,5.1,3011,2.0,1.0,0.0,98.0,6,2417.0,768000.0
3.0,2,1,18.4,3029,3.0,2.0,1.0,512.0,6,10160.0,420000.0
3.0,0,0,27,3196,3.0,2.0,2.0,512.0,4,2546.0,995000.0
1.0,2,1,2.7,3141,3.0,1.0,2.0,512.0,5,14887.0,608000.0
1.0,2,2,2.4,3121,3.0,1.0,2.0,512.0,2,14949.0,415000.0
4.0,0,3,20.6,3064,4.0,2.0,2.0,400.0,2,15510.0,548000.0
3.0,0,1,12.9,3043,3.0,1.0,1.0,512.0,6,3296.0,620000.0
3.0,1,1,7.5,3040,3.0,2.0,2.0,292.0,6,9264.0,1002000.0
4.0,0,0,11.2,3046,4.0,2.0,2.0,866.0,2,2651.0,1300000.0
2.0,2,0,16,3190,3.0,1.0,2.0,512.0,5,4794.0,420000.0
2.0,2,0,4.6,3181,3.0,1.0,2.0,512.0,5,7717.0,482000.0
4.0,0,0,1.8,3053,4.0,2.0,1.0,635.0,2,6786.0,1600000.0
3.0,0,1,7.2,3185,3.0,2.0,2.0,520.0,5,4898.0,2235000.0
3.0,0,1,12.1,3163,3.0,1.0,6.0,612.0,5,4442.0,1355000.0
3.0,0,4,5.1,3011,3.0,2.0,2.0,147.0,6,7570.0,975000.0
4.0,0,3,13.4,3130,4.0,2.0,2.0,938.0,0,2867.0,1300000.0
2.0,0,1,7.7,3015,2.0,1.0,2.0,562.0,6,1223.0,832500.0
4.0,0,1,16.7,3150,3.0,1.0,2.0,512.0,0,15321.0,1250000.0
2.0,2,1,7.2,3184,2.0,2.0,1.0,0.0,5,8989.0,730000.0
4.0,0,1,7.3,3102,4.0,1.0,1.0,625.0,5,2671.0,1880000.0
2.0,2,1,21.5,3195,3.0,1.0,2.0,512.0,4,3650.0,588000.0
5.0,0,1,12.7,3085,5.0,3.0,2.0,617.0,2,1369.0,1670000.0
2.0,0,1,11.2,3073,2.0,1.0,2.0,229.0,2,21650.0,555000.0
2.0,2,4,6.4,3012,3.0,1.0,2.0,512.0,6,5058.0,490000.0
4.0,1,0,11.2,3186,3.0,1.0,2.0,512.0,5,10579.0,2500000.0
4.0,0,1,20.6,3064,4.0,2.0,2.0,584.0,2,15510.0,613500.0
6.0,0,4,11.7,3033,6.0,3.0,2.0,516.0,6,5629.0,925000.0
4.0,0,3,8.9,3016,4.0,1.0,3.0,468.0,6,802.0,881000.0
4.0,1,1,13,3204,3.0,1.0,2.0,512.0,5,6795.0,1285000.0
1.0,2,2,3.5,3207,3.0,1.0,2.0,512.0,5,8648.0,571000.0
4.0,0,1,2.6,3121,2.0,3.0,1.0,544.0,2,14949.0,3001000.0
5.0,0,1,14.5,3036,5.0,2.0,2.0,512.0,6,2339.0,685000.0
3.0,0,1,8.2,3012,3.0,1.0,2.0,325.0,6,5058.0,935000.0
2.0,2,3,12,3073,3.0,1.0,2.0,512.0,2,21650.0,570000.0
4.0,0,3,7.5,3040,3.0,1.0,2.0,512.0,6,9264.0,1725000.0
4.0,0,0,7.9,3103,3.0,1.0,2.0,512.0,5,5682.0,1760000.0
4.0,0,3,34.1,3805,4.0,3.0,4.0,512.0,4,9376.0,675000.0
3.0,0,1,6.5,3071,2.0,1.0,2.0,410.0,2,8870.0,920000.0
4.0,0,4,6.8,3016,4.0,2.0,2.0,462.0,6,6380.0,2350000.0
4.0,1,1,11.1,3025,4.0,3.0,1.0,252.0,6,5132.0,847500.0
3.0,0,1,18,3037,3.0,1.0,2.0,512.0,6,4242.0,665000.0
2.0,2,0,4.5,3181,2.0,1.0,1.0,0.0,5,7717.0,510000.0
4.0,0,3,8.7,3032,3.0,1.0,2.0,512.0,6,4918.0,1080000.0
4.0,0,3,13.5,3020,4.0,1.0,1.0,672.0,6,6763.0,510000.0
3.0,0,1,13.7,3188,3.0,2.0,2.0,320.0,5,5454.0,1320000.0
3.0,0,4,4.3,3032,3.0,1.0,1.0,272.0,6,6567.0,1050000.0
3.0,0,3,21.5,3195,3.0,1.0,2.0,535.0,4,2824.0,830000.0
4.0,0,1,12.1,3163,4.0,2.0,2.0,660.0,5,4442.0,1610000.0
3.0,0,3,2.1,3205,3.0,2.0,0.0,171.0,5,5943.0,1595000.0
4.0,0,4,9.9,3044,4.0,1.0,1.0,556.0,2,7485.0,780000.0
2.0,0,1,13.1,3060,3.0,1.0,2.0,512.0,2,5070.0,672000.0
3.0,0,4,27,3196,3.0,2.0,2.0,596.0,4,3906.0,820000.0
3.0,2,0,3.8,3207,3.0,1.0,2.0,512.0,5,8648.0,950000.0
4.0,0,3,8,3016,4.0,2.0,4.0,551.0,6,6380.0,1412000.0
4.0,0,1,20.6,3064,4.0,2.0,2.0,512.0,2,15510.0,634000.0
5.0,0,1,7.5,3040,5.0,3.0,2.0,486.0,6,1543.0,1472000.0
4.0,0,1,9.8,3040,4.0,2.0,2.0,505.0,6,588.0,1422000.0
5.0,0,1,19.6,3076,5.0,2.0,2.0,612.0,2,10926.0,670000.0
3.0,1,1,13.9,3165,3.0,2.0,2.0,167.0,5,10969.0,921000.0
3.0,0,1,15.5,3106,3.0,2.0,2.0,722.0,0,6202.0,1496000.0
2.0,0,0,5.9,3032,2.0,1.0,1.0,124.0,6,6567.0,760000.0
4.0,0,1,6.7,3058,4.0,2.0,2.0,570.0,2,11204.0,1320000.0
3.0,0,1,20.6,3064,3.0,2.0,2.0,245.0,2,5833.0,431000.0
4.0,0,1,11.4,3204,4.0,2.0,3.0,512.0,5,2397.0,2280000.0
2.0,2,1,4.3,3032,2.0,1.0,1.0,81.0,6,4918.0,530000.0
4.0,0,1,10.5,3034,3.0,1.0,2.0,512.0,6,4502.0,1631000.0
3.0,1,1,13.1,3128,3.0,2.0,1.0,150.0,0,4605.0,750000.0
3.0,0,3,14,3047,3.0,2.0,2.0,551.0,2,2246.0,440000.0
3.0,0,1,6.7,3058,3.0,1.0,2.0,512.0,2,11204.0,1631000.0
2.0,0,1,6.2,3015,2.0,1.0,1.0,226.0,6,5498.0,1017500.0
3.0,0,0,6.9,3039,3.0,1.0,2.0,512.0,6,6232.0,961000.0
4.0,0,4,9.9,3044,4.0,1.0,3.0,683.0,2,7485.0,730000.0
2.0,2,1,1.6,3065,2.0,1.0,1.0,0.0,2,5825.0,790000.0
3.0,0,1,11.2,3073,3.0,1.0,3.0,513.0,2,21650.0,705000.0
4.0,0,3,14,3047,4.0,2.0,2.0,585.0,2,2246.0,600000.0
4.0,0,0,12.4,3108,4.0,2.0,2.0,512.0,0,9028.0,1380000.0
3.0,0,4,29.9,3140,3.0,2.0,1.0,649.0,1,6732.0,660000.0
4.0,0,0,20.6,3064,4.0,2.0,2.0,398.0,2,15510.0,660000.0
4.0,0,3,35.2,3806,4.0,2.0,2.0,512.0,1,17093.0,710000.0
3.0,1,4,12.4,3060,3.0,1.0,2.0,512.0,2,5070.0,500000.0
3.0,0,1,29.8,3338,3.0,1.0,2.0,584.0,7,4718.0,375000.0
2.0,2,1,3.3,3141,2.0,1.0,1.0,0.0,5,14887.0,621500.0
3.0,0,1,8.5,3044,3.0,2.0,4.0,689.0,2,7485.0,1199000.0
4.0,0,4,7.5,3040,4.0,2.0,2.0,766.0,6,1543.0,1380000.0
2.0,2,1,11.7,3033,2.0,1.0,2.0,512.0,6,5629.0,600000.0
3.0,0,1,13.9,3108,3.0,2.0,2.0,648.0,0,9028.0,1152500.0
3.0,0,1,7,3071,3.0,2.0,2.0,512.0,2,8870.0,1211000.0
5.0,0,0,7.9,3103,5.0,5.0,2.0,621.0,5,5682.0,2580000.0
1.0,2,1,5.2,3055,3.0,1.0,2.0,512.0,2,7082.0,237000.0
4.0,0,3,11.1,3025,4.0,2.0,4.0,315.0,6,5132.0,693000.0
3.0,2,1,14,3166,3.0,1.0,1.0,112.0,5,3224.0,665000.0
3.0,1,1,9.2,3058,3.0,1.0,1.0,178.0,2,3445.0,631000.0
4.0,0,4,9.2,3146,4.0,2.0,2.0,868.0,5,10412.0,1800000.0
4.0,0,1,1.8,3053,4.0,1.0,0.0,152.0,2,6786.0,1616000.0
3.0,1,1,14.3,3189,3.0,1.0,2.0,512.0,5,2555.0,1005000.0
2.0,1,1,9.2,3058,2.0,1.0,1.0,145.0,2,3445.0,600000.0
3.0,2,1,11.2,3042,3.0,1.0,1.0,202.0,6,2291.0,700000.0
3.0,0,1,5.3,3122,3.0,1.0,2.0,261.0,5,11308.0,1955000.0
3.0,0,3,45.9,3437,3.0,1.0,2.0,512.0,3,3376.0,500000.0
2.0,2,3,9.2,3146,2.0,1.0,1.0,0.0,5,10412.0,585000.0
2.0,1,1,13,3046,3.0,1.0,2.0,512.0,2,8870.0,512500.0
2.0,2,3,5.9,3055,2.0,1.0,1.0,501.0,2,7082.0,537000.0
3.0,0,3,12,3073,3.0,1.0,2.0,512.0,2,21650.0,645000.0
5.0,0,4,17.9,3192,5.0,2.0,2.0,1006.0,5,9758.0,1300000.0
3.0,0,1,12.6,3020,3.0,1.0,2.0,512.0,6,3755.0,750000.0
4.0,0,1,15.5,3038,3.0,2.0,2.0,512.0,6,5336.0,652000.0
3.0,0,1,13.9,3020,3.0,1.0,0.0,697.0,6,2185.0,840000.0
4.0,1,1,13.8,3188,4.0,2.0,2.0,512.0,5,2356.0,1335000.0
3.0,0,1,11.2,3127,3.0,2.0,1.0,404.0,5,5457.0,1910000.0
3.0,0,1,4.2,3031,3.0,1.0,1.0,0.0,2,5263.0,902500.0
3.0,0,1,2.4,3121,3.0,1.0,2.0,128.0,2,14949.0,915000.0
2.0,0,1,10.1,3163,2.0,1.0,2.0,428.0,5,7822.0,1100000.0
3.0,0,1,7.8,3058,3.0,1.0,1.0,371.0,2,11204.0,870000.0
3.0,1,1,8.5,3044,3.0,2.0,2.0,495.0,2,7485.0,629000.0
3.0,1,1,9.2,3012,3.0,2.0,2.0,159.0,6,3873.0,657000.0
1.0,2,4,4.2,3031,1.0,1.0,1.0,0.0,2,5263.0,365000.0
1.0,2,1,8.5,3044,1.0,1.0,1.0,512.0,2,7485.0,436000.0
3.0,0,1,6.3,3143,3.0,1.0,2.0,512.0,5,4836.0,2865000.0
2.0,2,4,6.3,3143,3.0,1.0,1.0,0.0,5,4836.0,620000.0
4.0,0,1,15.5,3167,4.0,2.0,2.0,584.0,4,3692.0,1175000.0
3.0,1,1,10.4,3125,3.0,1.0,2.0,512.0,5,5678.0,1045000.0
1.0,2,1,2.7,3141,3.0,1.0,2.0,512.0,5,14887.0,550000.0
2.0,2,3,1.5,3002,2.0,1.0,1.0,0.0,2,3040.0,765000.0
3.0,0,3,8.4,3015,3.0,1.0,4.0,644.0,6,5498.0,1400000.0
5.0,0,1,7.3,3146,5.0,2.0,2.0,847.0,5,10412.0,2215000.0
2.0,0,1,21.5,3195,2.0,2.0,2.0,512.0,4,3650.0,900000.0
3.0,0,0,11.2,3042,3.0,1.0,1.0,645.0,6,2291.0,960000.0
4.0,0,1,20.5,3752,4.0,2.0,2.0,714.0,2,7969.0,702000.0
3.0,0,4,10.5,3034,3.0,2.0,2.0,671.0,6,4502.0,670000.0
3.0,0,1,7.8,3124,3.0,1.0,2.0,821.0,5,8920.0,2000000.0
2.0,0,1,12.1,3163,2.0,2.0,1.0,293.0,5,4442.0,861500.0
4.0,1,1,10.4,3125,3.0,1.0,2.0,512.0,5,5678.0,1217500.0
3.0,0,1,6.1,3182,3.0,1.0,1.0,248.0,5,13240.0,1225000.0
2.0,0,0,6.8,3016,2.0,1.0,1.0,294.0,6,6380.0,980000.0
4.0,0,1,7.2,3184,4.0,2.0,1.0,302.0,5,8989.0,2280000.0
2.0,1,4,4.3,3032,3.0,1.0,2.0,512.0,6,4918.0,540000.0
3.0,0,3,14.7,3030,3.0,2.0,0.0,530.0,6,16166.0,490000.0
3.0,0,1,14.7,3167,3.0,2.0,2.0,716.0,4,3692.0,1080000.0
5.0,0,1,11.5,3046,5.0,3.0,2.0,647.0,2,2651.0,1005000.0
2.0,0,1,8.8,3081,2.0,1.0,2.0,498.0,0,2674.0,580000.0
4.0,0,1,15,3021,4.0,2.0,2.0,579.0,6,1202.0,500000.0
2.0,2,1,3.3,3141,2.0,1.0,1.0,0.0,5,14887.0,680000.0
2.0,2,3,3.8,3207,3.0,1.0,2.0,512.0,5,8648.0,730000.0
3.0,0,1,13.4,3130,3.0,2.0,2.0,512.0,0,5713.0,1225000.0
2.0,2,1,3.6,3068,3.0,1.0,2.0,512.0,2,2954.0,550000.0
3.0,0,1,5.4,3101,3.0,1.0,2.0,512.0,5,10331.0,1280000.0
3.0,0,1,16,3190,3.0,1.0,2.0,483.0,5,4794.0,1046000.0
3.0,2,3,12.4,3060,3.0,0.0,0.0,261.0,2,5070.0,470000.0
4.0,0,1,18.4,3029,4.0,2.0,1.0,612.0,6,13830.0,570000.0
3.0,0,1,7.7,3124,3.0,1.0,2.0,770.0,5,8920.0,1888000.0
4.0,0,3,13.8,3188,4.0,2.0,2.0,581.0,5,5454.0,2086000.0
2.0,0,1,3.8,3207,2.0,1.0,0.0,120.0,5,8648.0,1115000.0
3.0,0,3,18,3037,3.0,1.0,1.0,204.0,6,3640.0,495000.0
4.0,0,1,25.9,3754,3.0,1.0,2.0,512.0,2,5812.0,746000.0
3.0,1,1,11.4,3204,3.0,1.0,2.0,512.0,5,2397.0,1140000.0
4.0,0,4,10.2,3127,4.0,2.0,5.0,512.0,0,2079.0,1500000.0
3.0,0,1,11.1,3025,3.0,1.0,2.0,512.0,6,5132.0,911000.0
3.0,2,0,8.4,3015,3.0,1.0,2.0,512.0,6,5498.0,760000.0
2.0,1,1,7.9,3079,3.0,1.0,2.0,152.0,0,5549.0,779000.0
3.0,0,1,9.2,3058,3.0,1.0,2.0,512.0,2,3445.0,845000.0
2.0,2,3,3.8,3207,3.0,1.0,2.0,512.0,5,8648.0,850000.0
3.0,1,1,8.5,3044,3.0,2.0,2.0,122.0,2,7485.0,676000.0
2.0,0,3,10.3,3187,2.0,1.0,1.0,542.0,5,6938.0,1035000.0
2.0,2,4,5.2,3055,3.0,1.0,2.0,512.0,2,7082.0,340000.0
3.0,0,3,11.4,3204,3.0,1.0,2.0,401.0,5,3578.0,1103000.0
2.0,2,1,7.8,3161,2.0,1.0,1.0,0.0,5,6923.0,665000.0
3.0,1,0,11.2,3073,3.0,2.0,1.0,229.0,2,21650.0,530000.0
3.0,0,1,3.4,3031,3.0,1.0,2.0,232.0,2,5263.0,1394000.0
4.0,0,1,13.5,3042,4.0,2.0,3.0,628.0,6,3464.0,900000.0
4.0,0,1,15.5,3167,4.0,2.0,2.0,564.0,4,3692.0,1120000.0
4.0,0,0,5.9,3032,4.0,2.0,1.0,349.0,6,6567.0,1110000.0
2.0,1,1,5.2,3055,3.0,1.0,2.0,512.0,2,7082.0,728000.0
3.0,1,1,17.9,3192,3.0,1.0,2.0,512.0,5,9758.0,1062500.0
1.0,2,3,4.6,3181,1.0,1.0,1.0,0.0,5,7717.0,440000.0
3.0,2,1,2.6,3052,3.0,2.0,2.0,2401.0,2,2309.0,1403000.0
2.0,2,1,10.1,3163,3.0,1.0,2.0,512.0,5,7822.0,640000.0
2.0,0,1,12,3073,2.0,2.0,2.0,192.0,2,21650.0,730000.0
3.0,0,1,10.5,3081,3.0,1.0,2.0,512.0,0,2947.0,931000.0
1.0,2,3,3.6,3068,1.0,1.0,1.0,512.0,2,6244.0,390000.0
3.0,0,4,9.2,3104,2.0,1.0,2.0,854.0,5,7809.0,1750000.0
4.0,0,1,8.7,3032,4.0,3.0,4.0,613.0,6,4918.0,1215000.0
4.0,0,0,5.6,3101,3.0,1.0,2.0,512.0,5,10331.0,2300000.0
3.0,0,1,15.3,3074,3.0,1.0,2.0,545.0,2,7955.0,705000.0
2.0,2,0,2.4,3121,2.0,2.0,1.0,14196.0,2,14949.0,615000.0
4.0,0,1,18,3037,4.0,2.0,2.0,2002.0,6,5556.0,1111000.0
3.0,0,1,13,3046,3.0,1.0,2.0,512.0,2,8870.0,615000.0
3.0,1,1,13.8,3188,3.0,1.0,2.0,512.0,5,5454.0,1100000.0
3.0,0,4,7.7,3124,3.0,1.0,2.0,512.0,5,8920.0,1800000.0
3.0,0,3,13.8,3018,3.0,1.0,2.0,577.0,6,5301.0,840000.0
3.0,0,1,15.5,3167,3.0,1.0,1.0,534.0,4,3692.0,898000.0
3.0,0,4,2.4,3121,3.0,2.0,0.0,183.0,2,14949.0,1400000.0
3.0,0,1,31.7,3429,3.0,1.0,2.0,512.0,6,14092.0,415000.0
3.0,0,1,3.3,3206,3.0,2.0,2.0,0.0,5,3280.0,1370000.0
6.0,0,1,5.4,3101,6.0,4.0,3.0,512.0,5,10331.0,2070000.0
3.0,0,0,13.8,3165,3.0,2.0,2.0,512.0,5,10969.0,1200000.0
3.0,0,1,16,3190,3.0,2.0,2.0,728.0,5,4794.0,1430000.0
2.0,0,3,10.4,3042,2.0,1.0,1.0,650.0,6,2291.0,1275000.0
3.0,0,1,27.2,3024,3.0,1.0,4.0,562.0,6,5262.0,455000.0
2.0,0,1,2.4,3121,2.0,1.0,2.0,230.0,2,14949.0,1324000.0
4.0,0,1,3.6,3068,4.0,2.0,1.0,174.0,2,2954.0,1369000.0
4.0,0,0,7.8,3058,4.0,2.0,5.0,371.0,2,11204.0,1160000.0
3.0,0,0,3,3206,3.0,1.0,1.0,512.0,5,2019.0,2220000.0
3.0,0,1,11.8,3127,3.0,2.0,2.0,624.0,0,2079.0,1587000.0
3.0,0,3,12.4,3060,3.0,1.0,1.0,725.0,2,5070.0,650000.0
3.0,0,0,4.6,3181,3.0,2.0,2.0,142.0,5,7717.0,2200000.0
4.0,0,1,8,3040,3.0,2.0,2.0,648.0,6,9264.0,1800000.0
2.0,0,1,20,3194,3.0,1.0,2.0,512.0,4,6162.0,671000.0
4.0,0,1,14,3047,4.0,3.0,2.0,543.0,2,851.0,616000.0
3.0,0,1,4.6,3122,3.0,1.0,0.0,228.0,5,11308.0,1480000.0
4.0,0,1,41,3910,4.0,2.0,6.0,2026.0,1,8743.0,900000.0
3.0,1,1,17.3,3193,3.0,1.0,2.0,512.0,5,2866.0,1410000.0
3.0,0,3,11.2,3073,3.0,1.0,2.0,512.0,2,21650.0,567000.0
2.0,2,1,2.4,3121,2.0,1.0,2.0,0.0,2,14949.0,927000.0
5.0,0,0,9.4,3025,5.0,3.0,2.0,1068.0,6,5132.0,1500000.0
2.0,2,1,6.7,3058,3.0,1.0,2.0,512.0,2,3445.0,652000.0
2.0,0,0,5.9,3032,3.0,1.0,2.0,512.0,6,6567.0,1075000.0
3.0,0,1,23.8,3335,3.0,1.0,2.0,512.0,6,1490.0,587000.0
2.0,0,1,11.7,3033,2.0,1.0,1.0,512.0,6,5629.0,580000.0
3.0,0,1,6.9,3039,3.0,1.0,2.0,436.0,6,6232.0,1480000.0
2.0,2,4,8.4,3072,3.0,1.0,2.0,512.0,2,14577.0,530000.0
3.0,0,1,5.6,3101,3.0,2.0,3.0,773.0,5,10331.0,3065000.0
2.0,0,1,13.8,3188,2.0,1.0,2.0,697.0,5,5454.0,1960000.0
3.0,0,4,14.3,3189,3.0,1.0,3.0,636.0,5,2555.0,1100000.0
3.0,0,1,2.6,3121,3.0,1.0,0.0,162.0,2,14949.0,1100000.0
8.0,2,0,7.8,3058,4.0,2.0,4.0,983.0,2,11204.0,2250000.0
3.0,0,2,15.3,3074,3.0,1.0,2.0,526.0,2,7955.0,651000.0
3.0,0,1,18.4,3029,3.0,1.0,2.0,512.0,6,13830.0,440000.0
3.0,0,1,17.4,3048,3.0,1.0,0.0,682.0,2,4704.0,545000.0
